record_id,qa_status,source_id,focus_agent_id,state,locale,resolution,path,reviewed_slot_1_agent,reviewed_slot_2_agent,reviewed_slot_3_agent,suggested_slot_1_agent,suggested_slot_2_agent,suggested_slot_3_agent,reviewed_unknown_flag,suggested_unknown_flag,suggested_confidence
frame-cv_recent_001-cv_recent_001_001-precheck-003762,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003762.jpg,,,,unknown,unknown,unknown,,true,slot_1_agent:0.55; slot_2_agent:0.5255; slot_3_agent:0.2827
frame-cv_recent_001-cv_recent_001_001-precheck-003781,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003781.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5446; slot_2_agent:0.6438; slot_3_agent:0.5039
frame-cv_recent_001-cv_recent_001_001-precheck-003800,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003800.jpg,,,,unknown,agent_vivian,agent_nicole,,false,slot_1_agent:0.5472; slot_2_agent:0.5305; slot_3_agent:0.345
frame-cv_recent_001-cv_recent_001_001-precheck-003819,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003819.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.4851; slot_2_agent:0.5946; slot_3_agent:0.5499
frame-cv_recent_001-cv_recent_001_001-precheck-003838,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003838.jpg,,,,agent_anby,agent_vivian,agent_vivian,,false,slot_1_agent:0.5829; slot_2_agent:0.5661; slot_3_agent:0.509
frame-cv_recent_001-cv_recent_001_001-precheck-003857,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003857.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.4891; slot_2_agent:0.3495; slot_3_agent:0.3635
frame-cv_recent_001-cv_recent_001_001-precheck-003876,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003876.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5447; slot_2_agent:0.6535; slot_3_agent:0.4203
frame-cv_recent_001-cv_recent_001_001-precheck-003914,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003914.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.5302; slot_2_agent:0.55; slot_3_agent:0.6723
frame-cv_recent_001-cv_recent_001_001-precheck-003933,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f003933.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.4603; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-004009,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004009.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.575; slot_2_agent:0.6588; slot_3_agent:0.5664
frame-cv_recent_001-cv_recent_001_001-precheck-004028,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004028.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5997; slot_2_agent:0.6588; slot_3_agent:0.5708
frame-cv_recent_001-cv_recent_001_001-precheck-004047,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004047.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.55; slot_2_agent:0.6288; slot_3_agent:0.3811
frame-cv_recent_001-cv_recent_001_001-precheck-004066,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004066.jpg,,,,agent_vivian,agent_lycaon,agent_vivian,,false,slot_1_agent:0.3246; slot_2_agent:0.5797; slot_3_agent:0.559
frame-cv_recent_001-cv_recent_001_001-precheck-004085,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004085.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5395; slot_2_agent:0.6156; slot_3_agent:0.544
frame-cv_recent_001-cv_recent_001_001-precheck-004104,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004104.jpg,,,,unknown,agent_nicole,unknown,,true,slot_1_agent:0.1787; slot_2_agent:0.6525; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-004123,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004123.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5493; slot_2_agent:0.4376; slot_3_agent:0.4825
frame-cv_recent_001-cv_recent_001_001-precheck-004142,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004142.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6335; slot_2_agent:0.539; slot_3_agent:0.6299
frame-cv_recent_001-cv_recent_001_001-precheck-004180,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004180.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5797; slot_2_agent:0.6256; slot_3_agent:0.6321
frame-cv_recent_001-cv_recent_001_001-precheck-004218,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004218.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.4987; slot_2_agent:0.6129; slot_3_agent:0.4981
frame-cv_recent_001-cv_recent_001_001-precheck-004237,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004237.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.6326; slot_3_agent:0.6035
frame-cv_recent_001-cv_recent_001_001-precheck-004256,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004256.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5295; slot_2_agent:0.6527; slot_3_agent:0.6124
frame-cv_recent_001-cv_recent_001_001-precheck-004275,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004275.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5495; slot_2_agent:0.6601; slot_3_agent:0.605
frame-cv_recent_001-cv_recent_001_001-precheck-004294,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004294.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.492; slot_2_agent:0.6314; slot_3_agent:0.6331
frame-cv_recent_001-cv_recent_001_001-precheck-004313,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004313.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5499; slot_2_agent:0.6396; slot_3_agent:0.3229
frame-cv_recent_001-cv_recent_001_001-precheck-004427,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004427.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6105; slot_2_agent:0.6353; slot_3_agent:0.5977
frame-cv_recent_001-cv_recent_001_001-precheck-004446,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004446.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.6267; slot_2_agent:0.3961; slot_3_agent:0.5082
frame-cv_recent_001-cv_recent_001_001-precheck-004465,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004465.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5497; slot_2_agent:0.6121; slot_3_agent:0.5808
frame-cv_recent_001-cv_recent_001_001-precheck-004484,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004484.jpg,,,,unknown,agent_nicole,agent_nicole,,true,slot_1_agent:0.2861; slot_2_agent:0.6664; slot_3_agent:0.6396
frame-cv_recent_001-cv_recent_001_001-precheck-004503,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004503.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5437; slot_2_agent:0.5189; slot_3_agent:0.6169
frame-cv_recent_001-cv_recent_001_001-precheck-004541,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004541.jpg,,,,agent_lycaon,unknown,agent_nicole,,true,slot_1_agent:0.5961; slot_2_agent:0.274; slot_3_agent:0.6149
frame-cv_recent_001-cv_recent_001_001-precheck-004560,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004560.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5451; slot_2_agent:0.55; slot_3_agent:0.5465
frame-cv_recent_001-cv_recent_001_001-precheck-004579,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004579.jpg,,,,agent_nicole,agent_vivian,agent_nicole,,false,slot_1_agent:0.6062; slot_2_agent:0.6132; slot_3_agent:0.5195
frame-cv_recent_001-cv_recent_001_001-precheck-004598,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004598.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5405; slot_2_agent:0.6518; slot_3_agent:0.5952
frame-cv_recent_001-cv_recent_001_001-precheck-004617,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004617.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5286; slot_2_agent:0.55; slot_3_agent:0.4478
frame-cv_recent_001-cv_recent_001_001-precheck-004636,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004636.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.6314; slot_2_agent:0.6195; slot_3_agent:0.636
frame-cv_recent_001-cv_recent_001_001-precheck-004655,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004655.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.4989; slot_2_agent:0.55; slot_3_agent:0.6042
frame-cv_recent_001-cv_recent_001_001-precheck-004674,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004674.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.6333; slot_2_agent:0.6235; slot_3_agent:0.6627
frame-cv_recent_001-cv_recent_001_001-precheck-004693,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004693.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5495; slot_2_agent:0.6249; slot_3_agent:0.301
frame-cv_recent_001-cv_recent_001_001-precheck-004712,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004712.jpg,,,,unknown,agent_vivian,agent_nicole,,false,slot_1_agent:0.5498; slot_2_agent:0.6362; slot_3_agent:0.6374
frame-cv_recent_001-cv_recent_001_001-precheck-004731,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004731.jpg,,,,unknown,agent_vivian,agent_nicole,,false,slot_1_agent:0.3174; slot_2_agent:0.654; slot_3_agent:0.5903
frame-cv_recent_001-cv_recent_001_001-precheck-004845,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004845.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5483; slot_2_agent:0.5993; slot_3_agent:0.5807
frame-cv_recent_001-cv_recent_001_001-precheck-004864,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004864.jpg,,,,unknown,agent_nicole,unknown,,true,slot_1_agent:0.5412; slot_2_agent:0.5996; slot_3_agent:0.262
frame-cv_recent_001-cv_recent_001_001-precheck-004883,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004883.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5407; slot_2_agent:0.5461; slot_3_agent:0.4954
frame-cv_recent_001-cv_recent_001_001-precheck-004921,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004921.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5781; slot_2_agent:0.6386; slot_3_agent:0.4761
frame-cv_recent_001-cv_recent_001_001-precheck-004940,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004940.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.4884; slot_2_agent:0.5498; slot_3_agent:0.5752
frame-cv_recent_001-cv_recent_001_001-precheck-004959,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004959.jpg,,,,unknown,unknown,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.5499; slot_3_agent:0.5824
frame-cv_recent_001-cv_recent_001_001-precheck-004978,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004978.jpg,,,,agent_lycaon,unknown,unknown,,false,slot_1_agent:0.5704; slot_2_agent:0.4949; slot_3_agent:0.5209
frame-cv_recent_001-cv_recent_001_001-precheck-004997,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f004997.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.7196; slot_2_agent:0.5712; slot_3_agent:0.4691
frame-cv_recent_001-cv_recent_001_001-precheck-005016,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005016.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.5477; slot_2_agent:0.65; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005073,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005073.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5206; slot_2_agent:0.701; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005111,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005111.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5411; slot_2_agent:0.6155; slot_3_agent:0.5755
frame-cv_recent_001-cv_recent_001_001-precheck-005130,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005130.jpg,,,,unknown,agent_vivian,agent_vivian,,true,slot_1_agent:0.2324; slot_2_agent:0.6118; slot_3_agent:0.6152
frame-cv_recent_001-cv_recent_001_001-precheck-005149,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005149.jpg,,,,agent_vivian,unknown,agent_nicole,,true,slot_1_agent:0.5577; slot_2_agent:0.2727; slot_3_agent:0.5387
frame-cv_recent_001-cv_recent_001_001-precheck-005168,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005168.jpg,,,,agent_nicole,unknown,agent_nicole,,false,slot_1_agent:0.5204; slot_2_agent:0.5499; slot_3_agent:0.6296
frame-cv_recent_001-cv_recent_001_001-precheck-005187,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005187.jpg,,,,agent_vivian,agent_lycaon,unknown,,false,slot_1_agent:0.3258; slot_2_agent:0.6487; slot_3_agent:0.5497
frame-cv_recent_001-cv_recent_001_001-precheck-005206,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005206.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5669; slot_2_agent:0.5191; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005225,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005225.jpg,,,,unknown,unknown,agent_nicole,,false,slot_1_agent:0.5349; slot_2_agent:0.5497; slot_3_agent:0.6313
frame-cv_recent_001-cv_recent_001_001-precheck-005244,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005244.jpg,,,,agent_vivian,agent_nicole,agent_nicole,,false,slot_1_agent:0.4565; slot_2_agent:0.6595; slot_3_agent:0.6263
frame-cv_recent_001-cv_recent_001_001-precheck-005263,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005263.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.567; slot_2_agent:0.6282; slot_3_agent:0.5884
frame-cv_recent_001-cv_recent_001_001-precheck-005282,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005282.jpg,,,,agent_vivian,agent_nicole,unknown,,true,slot_1_agent:0.468; slot_2_agent:0.6137; slot_3_agent:0.2279
frame-cv_recent_001-cv_recent_001_001-precheck-005301,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005301.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.3649; slot_2_agent:0.5617; slot_3_agent:0.4404
frame-cv_recent_001-cv_recent_001_001-precheck-005320,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005320.jpg,,,,agent_anby,agent_nicole,unknown,,false,slot_1_agent:0.4975; slot_2_agent:0.602; slot_3_agent:0.5496
frame-cv_recent_001-cv_recent_001_001-precheck-005339,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005339.jpg,,,,agent_vivian,unknown,agent_nicole,,false,slot_1_agent:0.3543; slot_2_agent:0.5499; slot_3_agent:0.3482
frame-cv_recent_001-cv_recent_001_001-precheck-005358,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005358.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.3707; slot_2_agent:0.5496; slot_3_agent:0.6325
frame-cv_recent_001-cv_recent_001_001-precheck-005377,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005377.jpg,,,,unknown,agent_lycaon,agent_nicole,,false,slot_1_agent:0.522; slot_2_agent:0.6052; slot_3_agent:0.5717
frame-cv_recent_001-cv_recent_001_001-precheck-005396,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005396.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.4504; slot_2_agent:0.649; slot_3_agent:0.5441
frame-cv_recent_001-cv_recent_001_001-precheck-005415,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005415.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5127; slot_2_agent:0.4856; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005434,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005434.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.4671; slot_2_agent:0.6792; slot_3_agent:0.5431
frame-cv_recent_001-cv_recent_001_001-precheck-005453,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005453.jpg,,,,agent_anby,agent_vivian,unknown,,false,slot_1_agent:0.5331; slot_2_agent:0.7326; slot_3_agent:0.5439
frame-cv_recent_001-cv_recent_001_001-precheck-005472,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005472.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.3541; slot_2_agent:0.5325; slot_3_agent:0.4468
frame-cv_recent_001-cv_recent_001_001-precheck-005491,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005491.jpg,,,,agent_vivian,agent_lycaon,unknown,,false,slot_1_agent:0.5192; slot_2_agent:0.7059; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005510,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005510.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.534; slot_2_agent:0.6266; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005529,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005529.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.5057; slot_2_agent:0.509; slot_3_agent:0.534
frame-cv_recent_001-cv_recent_001_001-precheck-005548,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005548.jpg,,,,agent_anby,unknown,unknown,,false,slot_1_agent:0.488; slot_2_agent:0.5412; slot_3_agent:0.5346
frame-cv_recent_001-cv_recent_001_001-precheck-005567,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005567.jpg,,,,agent_vivian,agent_vivian,agent_nicole,,false,slot_1_agent:0.5463; slot_2_agent:0.6415; slot_3_agent:0.6068
frame-cv_recent_001-cv_recent_001_001-precheck-005605,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005605.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5479; slot_2_agent:0.5482; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005624,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005624.jpg,,,,agent_vivian,agent_lycaon,unknown,,false,slot_1_agent:0.3928; slot_2_agent:0.6119; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-precheck-005643,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005643.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.5357; slot_2_agent:0.4644; slot_3_agent:0.5313
frame-cv_recent_001-cv_recent_001_001-precheck-005662,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005662.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.4945; slot_2_agent:0.733; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-005681,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005681.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5931; slot_2_agent:0.6495; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-precheck-005700,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005700.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.6563; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-precheck-005719,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005719.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.4081; slot_2_agent:0.5486; slot_3_agent:0.5431
frame-cv_recent_001-cv_recent_001_001-precheck-005757,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f005757.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.4811; slot_2_agent:0.5605; slot_3_agent:0.5439
